"CompanyID","Frequency","LastKnownValuation","Revenue","CompanyName","WebGrowthRate","PrimaryIndustrySector"
"452834-29",5,,,Scalestack,0.0,Information Technology
"453375-91",2,,,Swegreen,0.0,Materials and Resources
"453397-06",1,,,Continuum Ag,0.0,Business Products and Services (B2B)
"454456-54",1,,,Goldfinger,0.0,Consumer Products and Services (B2C)
"454658-50",1,,,Happy Nature,0.0,Consumer Products and Services (B2C)
"454792-69",1,222.23784,0.0,Ocean Biomedical,0.0,Healthcare
"454947-67",1,36.78979101,0.019,Verici Dx,0.0,Healthcare
"455124-88",4,2.91680873,,FLOKI,0.0,Business Products and Services (B2B)
"45711-01",1,45.269154,0.0,SeaStar Medical,0.0,Healthcare
"458098-39",3,,,SpiderDAO,0.0,Information Technology
"458121-52",2,100.0,50.0,Chari,0.0,Business Products and Services (B2B)
"458254-90",1,3.84061718,1.0,VesselMan,0.0,Information Technology
"458340-58",1,1185.36203244,143.29545137,Fapon Biotech,0.0,Healthcare
"459003-88",1,23.897875,,SwiftConnect,0.0,Information Technology
"459033-40",1,15.0,,Pluralytics,0.0,Information Technology
"459138-34",1,1.44608383,0.00597374,In-Med Prognostics,0.0,Healthcare
"459713-17",2,95.0,0.012705,Cardio Diagnostics,0.0,Healthcare
"459848-53",2,25.999997,,Panda Health,0.0,Healthcare
"461911-42",3,22.4830782,11.19510254,SATO Technologies Corp,0.0,Information Technology
"461968-48",1,6.110863,40.0,Etaily,0.0,Business Products and Services (B2B)
"462076-39",1,0.73508896,,FinCrime Dynamics,0.0,Information Technology
"462217-87",1,12.08534089,,International Graphite,0.0,Materials and Resources
"462348-82",1,,,iNSPIRETEK,0.0,Business Products and Services (B2B)
"462731-32",1,20.26850037,3.63485317,Team (UK),0.0,Financial Services
"462885-13",1,40.67836817,,VaultSpeed,0.0,Information Technology
"463992-22",1,,,Qaptis,0.0,Business Products and Services (B2B)
"464426-11",1,0.07,,Fave (Social/Platform Software),0.0,Information Technology
"465110-20",1,6.19847387,0.22536524,Zippee,0.0,Information Technology
"465123-97",1,,,Porton Advanced Solutions,0.0,Healthcare
"465294-97",1,8.21213446,,Enerbank,0.0,Energy
"466034-32",1,,316.0,Septa,0.0,Business Products and Services (B2B)
"466086-43",1,14.57033252,,Tech Doctor,0.0,Healthcare
"466640-47",1,43.3,0.81145998,Plagazi,0.0,Business Products and Services (B2B)
"466741-72",2,,,Skyrim Finance,0.0,Financial Services
"467052-94",1,5.88958236,,Inovedis,0.0,Healthcare
"467922-97",1,,,Guild of Guardians,0.0,Information Technology
"467996-68",1,1012.05238861,2.96186932,Horizon New Energy,0.0,Business Products and Services (B2B)
"469620-46",3,9.91979613,,Harvest B,0.0,Consumer Products and Services (B2C)
"470005-39",2,,,Westyle.ai,0.0,Consumer Products and Services (B2C)
"470909-62",1,,,Mercury Bio,0.0,Healthcare
"471235-51",2,,,"5G",0.0,Information Technology
"471955-06",1,,,Feiyu Tech,0.0,Information Technology
"472008-88",3,,61.6386956,Top Gear,0.0,Business Products and Services (B2B)
"472120-21",1,25.845401,0.13005372,Aicadium,0.0,Information Technology
"472137-94",1,17.76401248,0.0,MindBio Therapeutics,0.0,Healthcare
"472166-02",1,,,Oxus.AI,0.0,Information Technology
"472504-78",1,,,Kanosuke Distillery,0.0,Consumer Products and Services (B2C)
"481201-66",1,,,Vector Space Biosciences,0.0,Information Technology
"481751-92",1,,,Pepper Bio,0.0,Healthcare
"482042-17",1,69.31846,1.03037,Elevai Labs,0.0,Consumer Products and Services (B2C)
"482312-44",9,3.6621571,,FactoryPlus,0.0,Information Technology
"482372-02",1,40.006647,,Creative Galileo,0.0,Information Technology
"483348-07",1,25.0,,ImmuneBridge,0.0,Healthcare
"483470-02",1,,,FinMeUp,0.0,Information Technology
"483732-91",3,,,Wildcats.io,0.0,Information Technology
"483745-96",2,,,DeltaFi,0.0,Information Technology
"483863-50",1,8.900001,,Flexxbotics,0.0,Information Technology
"483980-50",1,18.63393363,0.0,Helium Evolution,0.0,Materials and Resources
"489236-95",2,221.19407937,1.0866221,Zoolnasm Energy,0.0,Business Products and Services (B2B)
"489490-93",2,,,Zing (Logistics),0.0,Business Products and Services (B2B)
"489781-90",1,,5.49396091,GCEX,0.0,Financial Services
"491301-28",1,,,CRIptonite,0.0,Financial Services
"491406-31",2,,,respiQ,0.0,Healthcare
"491419-45",1,217.36349179,53.88341297,Trina Storage,0.0,Business Products and Services (B2B)
"491700-16",1,12.12323361,,DataLabs (Business/Productivity Software),0.0,Information Technology
"492667-30",1,,,EyeBio,0.0,Healthcare
"492746-14",1,,,CFX Labs,0.0,Information Technology
"492921-73",4,,1.0,SeeChange,0.0,Information Technology
"492999-94",1,,,Conomy,0.0,Information Technology
"493204-51",1,105.21184159,,Preferred Robotics,0.0,Information Technology
"493840-45",1,,,Alo (Enterprise Systems (Healthcare)),0.0,Healthcare
"493863-49",1,,,SHARE X,0.0,Business Products and Services (B2B)
"493864-03",2,2.74961222,,Polimill,0.0,Consumer Products and Services (B2C)
"494729-92",3,,,ENSEM Therapeutics,0.0,Healthcare
"495460-36",1,11.585651,1.09343993,Doxa Holdings International,0.0,Information Technology
"495479-26",2,21.36497,,Greenswell Growers,0.0,Materials and Resources
"495544-78",1,,,Risutec,0.0,Business Products and Services (B2B)
"495745-66",1,,,BioPhy,0.0,Financial Services
"496288-81",1,,,Ingenium Therapeutics,0.0,Healthcare
"497566-81",1,,,Tiramisu,0.0,Information Technology
"497916-10",1,,,"Hang (Movies, Music and Entertainment)",0.0,Consumer Products and Services (B2C)
"498032-38",1,15.000001,,ViTToria Biotherapeutics,0.0,Healthcare
"500661-64",1,111.0,0.0,Royalty Management Corporation,0.0,Financial Services
"500710-69",1,,,Kangsters,0.0,Consumer Products and Services (B2C)
"501156-01",1,,,Kind Designs,0.0,Business Products and Services (B2B)
"501316-30",1,1.34692081,0.09078504,Entitled,0.0,Information Technology
"502895-98",1,,,Venta VR,0.0,Business Products and Services (B2B)
"503058-70",2,103.21619,0.0,MIRA Pharmaceuticals,0.0,Healthcare
"503130-25",1,,,Acculon Energy,0.0,Energy
"503784-64",1,257.5,,dWallet Labs,0.0,Information Technology
"506940-67",1,,,Refine Intelligence,0.0,Information Technology
"506975-95",3,,,Rho Impact,0.0,Information Technology
"507026-35",2,1.5,,Local Knowledge,0.0,Consumer Products and Services (B2C)
"509058-82",1,,,Gromit Therapeutics,0.0,Healthcare
"50913-01",1,31.24810562,4.97023093,ABIONYX Pharma,0.0,Healthcare
"509259-07",1,,,Purus Marine,0.0,Business Products and Services (B2B)
"509378-23",1,39.999999,,TAU Systems,0.0,Business Products and Services (B2B)
"509872-33",1,5.693956,3.0,Pvfoundry,0.0,Energy
"510561-82",1,,,Dream (Network Management Software),0.0,Information Technology
"51320-08",1,,4.198219,Blue Line Protection Group,0.0,Business Products and Services (B2B)
"513299-71",1,,,ARCH (Medical Records Systems),0.0,Healthcare
"513351-82",1,,,Ayble,0.0,Healthcare
"515107-99",1,65.000003,,Stellaromics,0.0,Healthcare
"515261-71",1,6.0,,Cross4Cloud,0.0,Business Products and Services (B2B)
"515595-34",1,,,IPDefine,0.0,Information Technology
"515743-75",1,,,Bonsai (Automation/Workflow Software),0.0,Information Technology
"517076-83",1,688.48445,443.0447965,QuantaSing Group,0.0,Business Products and Services (B2B)
"517178-71",1,,,Holos (Business/Productivity Software),0.0,Information Technology
"517441-78",2,,0.27773979,The Beer Institute,0.0,Consumer Products and Services (B2C)
"517585-87",2,,,Waven,0.0,Energy
"517865-23",1,17.27057269,0.77534852,Athulya Senior Care,0.0,Healthcare
"519368-59",2,139.0,0.0,Tourmaline Bio,0.0,Healthcare
"519694-21",1,,,Lunar.dev,0.0,Information Technology
"521317-81",5,25.90407079,,TRIVER,0.0,Financial Services
"521384-41",2,,,ECSA (Other Financial Services),0.0,Financial Services
"521414-29",1,79.08138,,Cumulus (Electronics),0.0,Consumer Products and Services (B2C)
"521562-70",1,,386.69304158,Sapient Therapeutics,0.0,Healthcare
"522802-18",1,1.783069,1.52143121,NSG BioLabs,0.0,Business Products and Services (B2B)
"522807-94",1,,,Finger Labs,0.0,Financial Services
"523243-63",1,50.0,,Sleek.,0.0,Information Technology
"523406-26",1,,,SINOTECH,0.0,Business Products and Services (B2B)
"525628-18",1,,,Nūmi,0.0,Healthcare
"527122-36",3,,,Stardust Power,0.0,Energy
"527498-74",1,,,Tromox,0.0,Consumer Products and Services (B2C)
"528133-51",2,,0.05924251,PDRL,0.0,Information Technology
"528887-89",1,,,MobiQu,0.0,Business Products and Services (B2B)
"529074-91",1,,0.0,CarpeCarbon,0.0,Business Products and Services (B2B)
"529172-92",1,2.0,,Colors.Ai,0.0,Information Technology
"529599-79",1,2.3621182,,Magic (London),0.0,Information Technology
"530207-47",1,,,Astira Capital Partners,0.0,Financial Services
"530554-15",1,,,StretchDollar,0.0,Information Technology
"530651-98",1,,,V2 Digital,0.0,Business Products and Services (B2B)
"531171-73",1,,,PassPay,0.0,Information Technology
"532842-76",1,,,Basis Climate,0.0,Information Technology
"533353-06",1,,,EventHQ,0.0,Business Products and Services (B2B)
"534763-36",1,,,Touch2Pay,0.0,Financial Services
"53837-02",1,665.21180934,644.80828189,Laurus Labs,0.0,Healthcare
"53906-23",1,81.73225393,18.13196065,SIMEC Atlantis Energy,0.0,Energy
"54046-09",1,13.205,70.0,Ecochlor,0.0,Business Products and Services (B2B)
"54217-81",1,97.77253105,,Aleva Neurotherapeutics,0.0,Healthcare
"54267-67",1,12.10947825,0.53361489,Arvia,0.0,Business Products and Services (B2B)
"54494-65",1,,1.32291397,Spectral Medical,0.0,Healthcare
"54589-69",1,,95.0,Shinola Detroit,0.0,Consumer Products and Services (B2C)
"54761-50",1,4.87102184,,Deep Casing Tools,0.0,Energy
"55000-72",1,,0.86555731,HYD,0.0,Healthcare
"55695-97",2,3907.985039,1767.65352753,FinVolution,0.0,Information Technology
"55706-59",1,87.549334,,Magenta Medical,0.0,Healthcare
"56673-10",1,,0.00292802,Abliva,0.0,Healthcare
"56695-69",1,22.9864335,,Creativity Software,0.0,Information Technology
"56739-88",1,4.32952394,1.87252022,Observe Medical,0.0,Healthcare
"57024-28",1,37.81271085,,Advalight,0.0,Healthcare
"57205-27",1,15.878,45.05803954,"3P Biopharmaceuticals",0.0,Business Products and Services (B2B)
"57215-89",1,,0.0349607,AW-Energy,0.0,Energy
"57312-37",1,10.72955594,0.11261678,Dukosi,0.0,Information Technology
"58368-52",1,18.5,40.0,Heliotrope,0.0,Information Technology
"58416-94",1,12.500021,0.0,FuelPositive,0.0,Energy
"58422-43",2,59.999993,10.0,MD Revolution,0.0,Healthcare
"58466-89",1,3489.495,1121.43662985,Kingsoft Cloud,0.0,Information Technology
"58620-16",1,7.28834598,4.67254879,Shelter (Pharmaceuticals),0.0,Healthcare
"58860-73",2,118.0,,ECOR Global,0.0,Business Products and Services (B2B)
"59003-56",1,146.000001,,Magnolia Medical Technologies,0.0,Healthcare
"59304-43",1,,0.108406,Opthea,0.0,Healthcare
"59336-83",4,,1.9362917,Axios (Canada),0.0,Business Products and Services (B2B)
"59340-16",1,,3.927428,Metalla Royalty & Streaming,0.0,Materials and Resources
"59741-56",2,65.09191572,0.0,Gowest Gold,0.0,Materials and Resources
"59777-65",2,,0.0,Heliostar Metals,0.0,Materials and Resources
"59791-87",1,1.84538181,22.22445507,Heritage Cannabis Holdings,0.0,Energy
"59807-53",1,23.81,,Sphere 3D,0.0,Information Technology
"59816-89",2,4.9,3.41505929,Orogen Royalties,0.0,Materials and Resources
"59821-66",1,,5.90636886,Torrent Capital,0.0,Materials and Resources
"59846-59",1,1.5849488,0.0,Lithium One Metals,0.0,Materials and Resources
"60304-15",1,169.000003,,CytoVale,0.0,Healthcare
"60549-67",1,42.95066,,Cipia,0.0,Information Technology
"60573-34",1,45.75260512,681.06614673,NRC Group,0.0,Business Products and Services (B2B)
"60698-08",3,,0.03223014,Senhwa Biosciences,0.0,Healthcare
"61363-90",1,122.81401,1.737,Lumos Pharma,0.0,Healthcare
"61388-02",2,15.853997,10.721,Jaguar Health,0.0,Healthcare
"61396-57",1,3.18207147,,AdAlta (Discovery Tools),0.0,Healthcare
"61792-12",1,18.04,92.04108738,Group Nanoxplore,0.0,Materials and Resources
"61947-64",1,5500.0,765.0,Golden State Warriors,0.0,Consumer Products and Services (B2C)
"62186-77",1,30.84237056,,Orthocell,0.0,Healthcare
"62463-25",2,1489.98207168,585.28389232,NTS (Marine Transportation),0.0,Consumer Products and Services (B2C)
"62721-46",1,18.86178809,2.33575127,LOKE,0.0,Information Technology
"62986-15",2,,,MolecuLight,0.0,Healthcare
"63703-18",1,42.8868687,15.29392864,Azure Hospitality,0.0,Consumer Products and Services (B2C)
"64409-68",1,55.09517215,11.25832486,Penneo,0.0,Information Technology
"65006-29",1,136.816668,0.0,Outlook Therapeutic,0.0,Healthcare
"65180-08",1,,9.13461849,Igna,0.0,Healthcare
"65392-03",1,24.42345324,212.08195193,Refex Industries,0.0,Energy
"87101-47",1,76.28336097,,"4ag Robotics",0.0,Business Products and Services (B2B)
"87414-76",1,444.688693,,Fleetio,0.0,Information Technology
"90585-01",1,16.10145128,17.29074213,Vital (New Zealand),0.0,Information Technology
"92239-93",1,193.999988,,Serina Therapeutics,0.0,Healthcare
"92522-71",1,,2800.0,Penn State Health Milton S. Hershey Medical Center,0.0,Healthcare
"93278-71",1,,,Scorp,0.0,Information Technology
"95758-12",3,13658.54,2204.465,BeiGene,0.0,Healthcare
"96418-54",1,252.18321625,318.6499744,ID Finance,0.0,Information Technology
"98308-99",1,786.649979,,Kandou,0.0,Information Technology
"98848-81",2,5.26893462,0.0,Cline Scientific,0.0,Business Products and Services (B2B)
"99073-90",1,20.46629343,,SatoshiPay,0.0,Information Technology
"99136-36",2,1.5,0.0,Skye Bioscience,0.0,Healthcare
"99973-18",1,,0.18034257,Immunovia,0.0,Healthcare
"12221-02",19,4919.74,22111.0,Advanced Micro Devices,0.01,Information Technology
"442751-95",1,53.499999,,Continu (Educational Software),0.01,Information Technology
"466079-77",1,9000.0,,Bullish (Financial Software),0.01,Information Technology
"471805-39",3,,,Malou,0.01,Information Technology
"489140-20",2,3850.0,,Wonder,0.01,Consumer Products and Services (B2C)
"527532-94",1,,,Solvimon,0.01,Information Technology
"54277-21",2,662.29978842,2438.07074588,Genmab,0.01,Healthcare
"59302-90",1,,27.25,Adacel Technologies,0.01,Business Products and Services (B2B)
"100654-03",1,84.47334797,,SpliceBio,0.02,Healthcare
"172325-17",1,6.90811042,,Intruder,0.02,Information Technology
"40830-49",1,5496.01,10031.103,Booz Allen Hamilton,0.02,Information Technology
"54235-45",1,,,Echoworx,0.02,Information Technology
"109859-59",3,,125.162,"4Front Ventures",0.03,Business Products and Services (B2B)
"222075-46",1,,18.0,Apiture,0.03,Information Technology
"265850-38",1,,100.0,StarTimes Group,0.03,Information Technology
"43113-79",1,1807.57,525.353,Groupon,0.03,Business Products and Services (B2B)
"12409-84",7,,35975.6,Starbucks,0.04,Consumer Products and Services (B2C)
"12805-21",1,45000.0,9654.2,Vertex Pharmaceuticals,0.04,Healthcare
"41033-62",1,,9.121563,WaveDancer,0.04,Information Technology
"465338-17",1,,,ReturnGO,0.04,Information Technology
"52231-51",1,19.5,212.41,DataPath (Georgia),0.04,Information Technology
"56857-33",2,3393.93504,7061.70441845,BioNTech,0.04,Healthcare
"85734-46",1,2100.0,242.133,Grindr,0.04,Information Technology
"107921-62",2,80.000006,30.799,Alpine Immune Sciences,0.05,Healthcare
"11734-93",5,,50962.0,Oracle,0.05,Information Technology
"171784-45",1,2250.0,61.90148231,upGrad,0.05,Information Technology
"465209-56",1,24.999999,0.215344,DBeaver,0.05,Information Technology
"55280-44",2,2242.68570964,164.13004121,Truecaller,0.05,Consumer Products and Services (B2C)
"86462-38",1,536.04305232,56.69400385,EcoVadis,0.05,Business Products and Services (B2B)
"181065-52",1,,4.17499398,Next.e.GO Mobile,0.06,Consumer Products and Services (B2C)
"234128-89",1,,,Neblio,0.06,Information Technology
"41941-99",2,31746.031,6922.85,Monster Beverage,0.06,Consumer Products and Services (B2C)
"42709-69",4,850.0,70.0,Relievant,0.06,Healthcare
"52633-18",2,1542.899209,2065.25,Okta,0.06,Information Technology
"58701-16",3,284.908204,25.993,MediWound,0.06,Healthcare
"114243-31",2,150.0,37.341,Harpoon Therapeutics,0.07,Healthcare
"11430-01",8,90.3,5825.555,Gartner,0.07,Business Products and Services (B2B)
"130563-28",1,190.78293612,10.34712395,MedinCell,0.07,Healthcare
"41934-16",1,166.67,63.625,Protalix Biotherapeutics,0.07,Healthcare
"42078-52",1,342.75505,1104.2,Emergent BioSolutions,0.07,Business Products and Services (B2B)
"55042-48",1,384.421024,0.0,Regulus Therapeutics,0.07,Healthcare
"63996-85",1,5.3757055,1.26431452,Clear Blue Technologies,0.07,Energy
"10377-37",83,141149.31,95924.0,Tesla,0.08,Consumer Products and Services (B2C)
"11981-17",1,284.674486,69.232,Neuronetics,0.08,Healthcare
"264678-31",1,30.000005,,Arch,0.08,Information Technology
"51344-38",12,1113.82568,33071.0,Salesforce,0.08,Information Technology
"234256-87",2,553.35279,16.385,Aligos Therapeutics,0.09,Healthcare
"435774-07",1,,21.02806195,Paystrax,0.09,Financial Services
"55357-12",1,36.49410668,0.0,Biophytis,0.09,Healthcare
"11445-49",1,13.725,9186.22609447,Yandex,0.1,Information Technology
"12207-88",1,313.236331,706.379,Orion Group Holdings,0.1,Business Products and Services (B2B)
"166855-60",1,890.24419125,18.3637753,Freetrade,0.1,Information Technology
"183150-64",1,68.0,0.073,AgeX Therapeutics,0.1,Healthcare
"435454-84",1,,6.16649029,Cantourage,0.1,Healthcare
"56450-89",1,442.50555528,38.81538519,Showpad,0.1,Information Technology
"61952-77",2,2500.000003,60.82354633,Uniphore,0.1,Information Technology
"39605-77",1,6096.62,1114.57767564,Paytm,0.11,Information Technology
"41180-41",2,139.7,86.858,PCTEL,0.11,Information Technology
"41951-44",1,3748.49562281,2389.7,Check Point Software Technologies,0.11,Information Technology
"42512-32",4,804.924613,5172.7,Fortinet,0.11,Information Technology
"489714-76",1,2.70145118,53.33788483,Unibo,0.11,Financial Services
"56157-04",1,296.12019318,3.14603043,Simscale,0.11,Information Technology
"10654-21",1,6793.478,615.031,Ionis Pharmaceuticals,0.12,Healthcare
"10825-66",3,1312.58,10729.638,ULTA Beauty,0.12,Consumer Products and Services (B2C)
"224491-60",1,,202.82,Aave,0.12,Information Technology
"227820-52",10,2.5,37.66,Solana Labs,0.12,Information Technology
"42082-12",1,1066.6,7883.185,Canadian Solar,0.12,Energy
"471294-55",2,70.0,,Neat Burger,0.12,Consumer Products and Services (B2C)
"55765-18",27,10869.56,4544.563,Snap,0.12,Information Technology
"56403-10",2,,169.27778315,Babbel,0.12,Consumer Products and Services (B2C)
"59592-70",15,180000.0,82035.6707358,BYD Company,0.12,Consumer Products and Services (B2C)
"104052-34",1,1800.0,275.0,Glossier,0.13,Consumer Products and Services (B2C)
"118285-66",1,110.54828228,72.72869411,Pod Point Group Holdings,0.13,Consumer Products and Services (B2C)
"171627-13",1,1000.0,,Tenstorrent,0.13,Information Technology
"181058-86",2,1561.19247,666.644,Upwork Global,0.13,Business Products and Services (B2B)
"52988-95",4,1475.769285,1655.255,Sonos,0.13,Consumer Products and Services (B2C)
"11151-37",1,,58034.0,Cisco Systems,0.14,Information Technology
"11432-44",4,230.82544358,41.06144992,New Delhi Television,0.14,Consumer Products and Services (B2C)
"41742-46",19,117000.0,35820.0,Qualcomm,0.14,Information Technology
"52230-61",1,300.0,1.5,Benzinga,0.14,Consumer Products and Services (B2C)
"60524-29",1,1950.0,336.0,Rokt,0.14,Information Technology
"10559-17",2,184.217292,3130.641,Qorvo,0.15,Information Technology
"110266-03",2,330.75841296,252.04060638,Premier Technical Services Group,0.15,Business Products and Services (B2B)
"222379-12",1,198.01479977,76.15038608,City Pub Group,0.15,Consumer Products and Services (B2C)
"267274-54",1,876.098436,7.626,Verve Therapeutics,0.15,Healthcare
"279899-65",2,282.166149,10.0,Willow,0.15,Consumer Products and Services (B2C)
"50878-63",3,344.93307,131.98,SI-BONE,0.15,Healthcare
"518260-24",1,,,Suger,0.15,Information Technology
"12239-02",2,2165.21586,8474.0,ServiceNow,0.16,Information Technology
"123366-07",3,286.031092,3.93535145,Electreon Wireless,0.16,Consumer Products and Services (B2C)
"484352-47",1,100.88207311,,VoltAero,0.16,Business Products and Services (B2B)
"52947-64",1,3652.439665,229.134,Puma Biotechnology,0.16,Healthcare
"59126-32",5,,20430.32708049,Changan Automobile Company,0.16,Information Technology
"10712-80",1,,780.71,Halozyme Therapeutics,0.17,Healthcare
"14186-89",2,2778.824613,631.886,ACADIA Pharmaceuticals,0.17,Healthcare
"41296-33",1,,12.004,Accelerate Diagnostics,0.17,Healthcare
"51224-77",3,4000.0,6.22,Boomi,0.17,Information Technology
"10618-57",2,281.475007,885.577,NetScout Systems,0.18,Information Technology
"11806-30",1,603.939906,797.699,CommVault Systems,0.18,Information Technology
"182849-23",1,571.91168474,20.44483909,Form3,0.18,Information Technology
"231721-93",1,,,SKODA Auto India,0.18,Consumer Products and Services (B2C)
"60318-10",1,3660.13674,590.98,"10x Genomics",0.18,Healthcare
"10381-33",4,1303.666019,31193.514,CBRE Group,0.19,Business Products and Services (B2B)
"10553-05",4,42000.0,9993.3,Biogen,0.19,Healthcare
"463167-19",1,58.000001,,Place Exchange,0.19,Business Products and Services (B2B)
"464209-93",1,172.72771133,391.083,Norse Atlantic Airways,0.19,Consumer Products and Services (B2C)
"54790-66",4,128.99306167,0.00163233,Hybrigenics,0.19,Healthcare
"57686-86",3,20000.0,400.0,Figma,0.19,Information Technology
"58973-50",2,2995.981856,549.585,Sweetgreen,0.19,Consumer Products and Services (B2C)
"265628-17",1,,1.85486102,iDenfy,0.2,Information Technology
"482821-66",1,,,Fintech Galaxy,0.2,Information Technology
"99609-31",1,200000.0,19990.85256144,Ant Group,0.2,Information Technology
"14771-98",1,,3652.01366926,Kongsberg Gruppen,0.21,Information Technology
"469012-96",1,,,EVCS (Utilities),0.21,Energy
"500830-30",1,,,Supercircle,0.21,Information Technology
"55449-55",2,,15.0,RealManage,0.21,Consumer Products and Services (B2C)
"95021-92",1,,400.0,Saatva,0.21,Consumer Products and Services (B2C)
"10163-08",5,,12276.7,Conagra Brands,0.22,Consumer Products and Services (B2C)
"10408-69",1,,7761.0,Regions Financial,0.23,Financial Services
"160331-77",1,1285.0,3.248,Rockley Photonics,0.23,Information Technology
"166287-70",2,34.50179,0.43767,BayoTech,0.23,Energy
"176832-46",1,2.94720454,0.61076657,Kinderpedia,0.23,Information Technology
"41500-81",2,,820.801,Cogent Communications,0.23,Information Technology
"51736-87",2,60029.927895,23148.748,Coupang,0.23,Consumer Products and Services (B2C)
"57200-59",1,,1.55695241,ChromoGenics,0.23,Business Products and Services (B2B)
"57973-78",1,,5.3,BombBomb,0.23,Information Technology
"101664-91",1,10000.0,1035.786,Lalamove,0.24,Business Products and Services (B2B)
"233903-71",1,2025.0,67.60139527,TIER,0.24,Consumer Products and Services (B2C)
"433456-12",1,27.0030058,,Evernest (Business/Productivity Software),0.24,Information Technology
"469903-24",1,,,AdGuard,0.24,Information Technology
"481395-34",1,3000.0,3.0,LayerZero,0.24,Information Technology
"53739-01",1,8585.029858,892.022,Procore Technologies,0.24,Information Technology
"56674-90",3,6.36972653,0.35327144,ePrice,0.24,Business Products and Services (B2B)
"126378-19",2,3000.0,100.0,Cato Networks,0.25,Information Technology
"186210-73",2,2434.596002,470.04173819,Energy Monster,0.25,Consumer Products and Services (B2C)
"343685-08",2,189.199031,,Canela Media,0.25,Consumer Products and Services (B2C)
"41946-22",1,150.5,66.266,Trinity Biotech,0.25,Healthcare
"164133-91",1,58.588998,,Merantix,0.26,Business Products and Services (B2B)
"265762-45",1,1659.999996,,Uniswap,0.26,Information Technology
"41462-56",1,23.4,2.165,Delcath Systems,0.26,Healthcare
"492643-27",7,2.68224486,0.04787609,Vama,0.26,Consumer Products and Services (B2C)
"52923-34",2,399.999985,2.0,Kickstarter,0.26,Financial Services
"55710-37",1,31.001785,0.153996,Ideal Power,0.26,Business Products and Services (B2B)
"61062-40",1,238.35190903,536.32590332,Verkkokauppa.com,0.26,Consumer Products and Services (B2C)
"61143-13",2,167.26558761,39.33552056,Arise (Energy Production),0.26,Energy
"13302-01",1,9916.91554,2324.234,Royalty Pharma,0.27,Healthcare
"228969-64",2,1007.841054,4.002,Kronos Bio,0.27,Healthcare
"343506-70",1,53.97546347,,Vollebak,0.27,Consumer Products and Services (B2C)
"10586-53",1,1100.0,1400.0,Ivanti,0.28,Information Technology
"230516-38",1,19.1819366,240.54227997,Air Belgium,0.28,Consumer Products and Services (B2C)
"41161-24",108,343.151712,32681.0,Nvidia,0.28,Information Technology
"41974-66",1,1600.0,10589.50409366,CGI Group,0.28,Information Technology
"10606-42",1,2900.0,3810.132,iHeartMedia,0.29,Consumer Products and Services (B2C)
"267963-31",1,120.0,,MODIFI,0.29,Information Technology
"514990-18",1,,,We Are Giant,0.29,Consumer Products and Services (B2C)
"88630-30",5,1612.0,105.63839529,PropertyGuru,0.29,Consumer Products and Services (B2C)
"117303-40",1,9090.10108192,2877.88641889,Lamborghini,0.3,Consumer Products and Services (B2C)
"119461-87",2,3190.00001,,Sentry,0.3,Information Technology
"223516-18",1,1415.55779801,689.30861785,Cars24,0.3,Consumer Products and Services (B2C)
"233044-93",3,1450.0,,Concordium,0.3,Information Technology
"41177-44",1,,874.869,Photronics,0.3,Information Technology
"52671-34",1,,0.0,Rezolute,0.3,Healthcare
"54162-82",1,1961.4312711,179.92447023,Funding Circle,0.3,Financial Services
"54366-04",2,57.2544,1130.61749368,BEST Logistics Technology,0.3,Business Products and Services (B2B)
"56497-87",1,131.04640162,4696.93715102,Premium Brands,0.3,Business Products and Services (B2B)
"179867-71",1,,22581.90373725,Covéa Next,0.31,Financial Services
"25348-33",1,0.0025,19372.0,"Becton, Dickinson and Company",0.31,Healthcare
"43139-26",5,28000.0,3842.967,Splunk,0.31,Information Technology
"52943-59",1,130.615102,0.0,Xenon Pharmaceuticals,0.31,Healthcare
"61591-87",1,3600.0,270.139,Amplitude,0.31,Information Technology
"109643-50",2,104.553998,,FashionValet,0.32,Consumer Products and Services (B2C)
"14203-99",5,,210172.0,Cardinal Health,0.32,Healthcare
"162139-15",1,,521.0,FlyExclusive,0.32,Consumer Products and Services (B2C)
"41249-53",1,886.0,79.959,Astex Pharmaceuticals,0.32,Healthcare
"469961-29",2,60.419802,0.18957,Edamama (Personal Products),0.32,Consumer Products and Services (B2C)
"56851-03",2,436.978755,38.57895231,Tuniu,0.32,Consumer Products and Services (B2C)
"51361-93",2,3857.957208,1710.8,Vizio,0.33,Consumer Products and Services (B2C)
"99187-75",1,4600.0,310.938,KnowBe4,0.33,Information Technology
"11525-68",9,3000.0,269.0,Charlotte Hornets,0.34,Consumer Products and Services (B2C)
"266984-02",1,22.25,0.475,High.,0.34,Consumer Products and Services (B2C)
"42873-40",1,2227.71321538,49.19365936,Zealand Pharma,0.34,Healthcare
"60921-19",3,10800.0,147.0,Kraken,0.34,Financial Services
"10453-33",80,23053.669655,297132.0,Alphabet,0.35,Financial Services
"314651-89",1,,,CeADAR,0.35,Information Technology
"57194-38",1,16.95070117,11.03664916,Unicommerce,0.35,Information Technology
"84017-17",1,,,Salesfloor,0.35,Business Products and Services (B2B)
"163837-90",1,77.191431,,Medcrypt,0.36,Information Technology
"221951-98",1,1914.0,792.584,Hims & Hers Health,0.36,Healthcare
"489220-66",1,,,Unizen,0.36,Financial Services
"86687-38",1,,,Mizzen+Main,0.36,Consumer Products and Services (B2C)
